fase;inde;iaa;ieg;ips;ida;ipv;ian;defasagem;ano;pedra;genero;instituicao_ensino;ano_nascimento;ipp;idade;escola_publica;genero_binario;perfil_defasagem
5;8,105583333;7,5;8,9;6,26;8,1;7,4625;10,0;0;2023;Topázio;Masculino;Privada - Programa de Apadrinhamento;2008;8,4;15;0;1;Em fase
5;6,569516667;8,8;9,2;2,52;4,8;7,085;5,0;-1;2023;Agata;Feminino;Privada - Programa de Apadrinhamento;2007;7,2;16;0;0;Moderada
5;7,289966667;9,2;7,4;2,52;6,4;7,71;10,0;0;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2008;8,1;15;0;0;Em fase
5;6,724183333;8,8;8,3;2,52;5,6;7,7125;5,0;-2;2023;Agata;Feminino;Pública;2006;7,8;17;1;0;Moderada
5;7,879008333;7,1;9,9;2,52;6,8;8,63;10,0;2;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2010;8,6;13;0;0;Em fase
5;7,58235;8,8;9,0;5,0;5,5;7,63;10,0;0;2023;Ametista;Feminino;Pública;2008;7,8;15;1;0;Em fase
5;7,0651;8,8;8,8;2,52;6,2;6,2525;10,0;0;2023;Ametista;Masculino;Pública;2008;6,9;15;1;1;Em fase
5;7,43375;7,5;9,4;5,0;7,4;7,7125;5,0;-1;2023;Ametista;Feminino;Pública;2007;7,8;16;1;0;Moderada
5;7,297425;7,1;9,0;2,52;6,0;7,545;10,0;1;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2009;8,3;14;0;0;Em fase
5;6,250166667;0,0;7,3;2,52;5,8;7,795;10,0;1;2023;Agata;Feminino;Privada - Programa de Apadrinhamento;2009;8,1;14;0;0;Em fase
5;5,638666667;0,0;8,2;2,52;5,8;6,9625;5,0;-1;2023;Quartzo;Masculino;Privada;2006;6,9;17;0;1;Moderada
5;7,171083333;9,6;9,4;5,0;4,7;8,09;5,0;-1;2023;Ametista;Feminino;Pública;2007;7,8;16;1;0;Moderada
5;7,583433333;6,7;9,2;2,52;7,3;7,795;10,0;0;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2008;8,1;15;0;0;Em fase
5;7,09205;7,1;9,1;5,0;6,2;7,7125;5,0;-1;2023;Ametista;Feminino;Pública;2007;7,8;16;1;0;Moderada
5;6,755358333;8,3;8,9;5,0;4,2;7,715;5,0;-1;2023;Agata;Feminino;Pública;2007;7,7;16;1;0;Moderada
5;5,95625;0,0;8,4;2,52;6,0;7,715;5,0;-2;2023;Quartzo;Feminino;Pública;2006;7,8;17;1;0;Moderada
6;7,169975;7,5;8,2;7,52;5,9;7,755;5,0;-1;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2006;8,0;17;0;0;Moderada
6;8,378666667;9,6;9,8;6,89;7,4;7,6725;10,0;0;2023;Topázio;Masculino;Pública;2007;7,5;16;1;1;Em fase
6;7,3651;6,7;9,8;6,26;6,6;7,7125;5,0;-2;2023;Ametista;Feminino;Pública;2005;7,5;18;1;0;Moderada
6;7,600633333;9,2;9,1;5,63;7,7;7,5875;5,0;-2;2023;Ametista;Masculino;Concluiu o 3º EM;2005;7,5;18;0;1;Moderada
6;6,4622;7,9;6,7;5,63;5,0;7,5875;5,0;-1;2023;Agata;Feminino;Pública;2006;7,5;17;1;0;Moderada
6;6,898033333;7,9;8,1;3,14;7,1;7,545;5,0;-1;2023;Agata;Feminino;Pública;2006;7,5;17;1;0;Moderada
6;6,258333333;0,0;8,5;5,01;6,9;7,17;5,0;-2;2023;Agata;Feminino;Pública;2005;7,5;18;1;0;Moderada
6;6,339466667;7,1;5,6;5,0;4,1;7,1725;10,0;0;2023;Agata;Feminino;Pública;2007;7,5;16;1;0;Em fase
6;8,303591667;7,1;9,6;6,26;7,9;8,1725;10,0;0;2023;Topázio;Feminino;Privada - Programa de Apadrinhamento;2007;8,3;16;0;0;Em fase
6;8,284333333;9,6;9,5;5,0;7,8;7,8;10,0;0;2023;Topázio;Feminino;Privada - Programa de Apadrinhamento;2007;8,1;16;0;0;Em fase
6;6,450875;0,0;8,0;5,63;7,2;7,755;5,0;-1;2023;Agata;Masculino;Privada - Programa de Apadrinhamento;2006;8,0;17;0;1;Moderada
6;7,70625;0,0;9,7;6,26;8,1;8,3825;10,0;0;2023;Ametista;Masculino;Privada - Programa de Apadrinhamento;2007;8,4;16;0;1;Em fase
6;7,692291667;7,5;9,6;5,63;7,2;8,4225;5,0;-2;2023;Ametista;Masculino;Privada - Programa de Apadrinhamento;2005;8,3;18;0;1;Moderada
6;7,7105;9,6;9,0;5,63;7,9;7,795;5,0;-2;2023;Ametista;Feminino;Concluiu o 3º EM;2004;7,5;19;0;0;Moderada
6;6,434625;0,0;7,7;6,26;6,7;8,0025;5,0;-2;2023;Agata;Feminino;Privada - Programa de Apadrinhamento;2005;8,3;18;0;0;Moderada
6;6,635883333;5,8;6,2;5,0;7,6;7,59;5,0;-1;2023;Agata;Feminino;Privada - Programa de Apadrinhamento;2006;7,8;17;0;0;Moderada
6;7,382108333;8,3;7,0;6,26;6,2;7,4625;10,0;0;2023;Ametista;Masculino;Pública;2007;8,0;16;1;1;Em fase
6;8,0641;6,7;9,0;6,89;8,7;8,9675;5,0;-1;2023;Topázio;Masculino;Pública;2006;8,8;17;1;1;Moderada
6;7,452541667;7,5;9,2;6,89;6,7;7,9625;5,0;-1;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2006;7,3;17;0;0;Moderada
6;7,797058333;6,7;8,4;6,26;7,7;7,6275;10,0;0;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2007;7,7;16;0;0;Em fase
6;8,3184;8,3;9,9;7,52;8,3;8,59;5,0;-1;2023;Topázio;Masculino;Privada - Programa de Apadrinhamento;2006;8,8;17;0;1;Moderada
6;7,252275;8,3;8,4;6,89;6,3;7,465;5,0;-1;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2006;8,0;17;0;0;Moderada
6;7,42395;10,0;7,4;6,89;7,4;7,4675;5,0;-1;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2006;7,8;17;0;0;Moderada
6;6,064625;0,0;7,9;5,63;5,9;7,38;5,0;-1;2023;Agata;Feminino;Pública;2006;7,7;17;1;0;Moderada
6;7,375916667;9,6;9,4;5,63;6,7;7,045;5,0;-1;2023;Ametista;Feminino;Privada - Programa de Apadrinhamento;2006;7,2;17;0;0;Moderada
6;7,610791667;9,6;8,9;7,52;6,4;7,84;5,0;-1;2023;Ametista;Masculino;Privada - Programa de Apadrinhamento;2006;7,7;17;0;1;Moderada
6;6,8265;7,5;9,2;5,0;5,3;7,1325;5,0;-1;2023;Agata;Masculino;Pública;2006;7,5;17;1;1;Moderada
6;7,215141667;8,8;6,5;5,63;6,3;7,38;10,0;0;2023;Ametista;Feminino;Pública;2007;7,3;16;1;0;Em fase
6;6,46725;0,0;9,0;5,0;6,8;7,63;5,0;-1;2023;Agata;Feminino;Pública;2005;7,8;18;1;0;Moderada
6;6,034416667;0,0;8,8;2,52;6,0;7,6725;5,0;-2;2023;Agata;Feminino;Privada - Programa de Apadrinhamento;2005;7,8;18;0;0;Moderada
6;6,68045;7,9;8,3;5,63;4,5;7,4225;5,0;-1;2023;Agata;Masculino;Pública;2006;7,8;17;1;1;Moderada
6;8,6625;7,5;10,0;5,63;9,3;8,385;10,0;0;2023;Topázio;Masculino;Privada - Programa de Apadrinhamento;2007;8,1;16;0;1;Em fase
6;6,700775;8,3;8,1;5,0;5,1;7,465;5,0;-1;2023;Agata;Masculino;Pública;2006;7,3;17;1;1;Moderada
7;8,027466667;9,2;9,1;6,26;8,7;8,09;5,0;-1;2023;Topázio;Feminino;Concluiu o 3º EM;2001;8,0;22;0;0;Moderada
7;7,921266667;6,7;7,7;6,89;6,9;8,8825;10,0;0;2023;Ametista;Masculino;Privada - Programa de Apadrinhamento;2006;8,6;17;0;1;Em fase
7;7,026466667;7,1;10,0;5,63;6,8;6,005;5,0;-1;2023;Ametista;Feminino;Nenhuma das opções acima;2003;6,9;20;0;0;Moderada
7;6,716666667;0,0;8,2;3,77;7,9;6,8775;10,0;0;2023;Agata;Feminino;Privada - Programa de Apadrinhamento;2006;7,4;17;0;0;Em fase
7;7,710866667;7,9;9,4;5,63;7,8;8,1725;5,0;-1;2023;Ametista;Feminino;Nenhuma das opções acima;2003;7,8;20;0;0;Moderada
7;7,610333333;0,0;9,8;6,89;7,5;8,215;10,0;0;2023;Ametista;Feminino;Pública;2005;8,2;18;1;0;Em fase
7;8,187766667;8,8;9,3;5,0;9,0;7,2925;10,0;0;2023;Topázio;Masculino;Pública;2006;6,9;17;1;1;Em fase
7;8,835333333;9,6;9,7;7,52;7,7;8,8825;10,0;0;2023;Topázio;Feminino;Privada - Programa de Apadrinhamento;2005;8,8;18;0;0;Em fase
7;7,5524;8,3;9,4;5,0;8,0;7,6325;5,0;-1;2023;Ametista;Masculino;Concluiu o 3º EM;2003;7,1;20;0;1;Moderada
7;8,710333333;9,6;9,1;7,52;7,8;8,7575;10,0;0;2023;Topázio;Feminino;Privada - Programa de Apadrinhamento;2006;8,8;17;0;0;Em fase
7;;7,5;;;;;5,0;-1;2023;;Feminino;Concluiu o 3º EM;2005;;18;0;0;Moderada
7;;10,0;;;;;10,0;2;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2007;;16;0;0;Em fase
7;;0,0;;;;;5,0;-1;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2005;;18;0;1;Moderada
7;;9,2;;;;;10,0;1;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2007;;16;0;0;Em fase
7;;7,9;;;;;10,0;1;2023;;Feminino;Privada - Programa de Apadrinhamento;2007;;16;0;0;Em fase
7;;6,7;;;;;10,0;2;2023;;Feminino;Privada - Programa de Apadrinhamento;2008;;15;0;0;Em fase
7;;9,2;;;;;10,0;1;2023;;Feminino;Privada - Programa de Apadrinhamento;2006;;17;0;0;Em fase
7;;7,5;;;;;10,0;0;2023;;Feminino;Privada - Programa de Apadrinhamento;2006;;17;0;0;Em fase
7;;8,3;;;;;10,0;1;2023;;Feminino;Privada - Programa de Apadrinhamento;2006;;17;0;0;Em fase
7;;7,9;;;;;10,0;2;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2007;;16;0;0;Em fase
7;;0,0;;;;;10,0;2;2023;;Feminino;Privada - Programa de Apadrinhamento;2008;;15;0;0;Em fase
7;;8,3;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2006;;17;0;1;Em fase
7;;0,0;;;;;10,0;1;2023;;Feminino;Privada - Programa de Apadrinhamento;2007;;16;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2001;;22;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2002;;21;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2001;;22;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2002;;21;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2002;;21;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2002;;21;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2002;;21;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2002;;21;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2003;;20;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2003;;20;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada - Pagamento por *Empresa Parceira;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2002;;21;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2003;;20;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;1996;;27;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada - Pagamento por *Empresa Parceira;2003;;20;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2002;;21;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;1999;;24;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2003;;20;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2004;;19;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2004;;19;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2004;;19;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;1998;;25;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2004;;19;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2004;;19;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2004;;19;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2004;;19;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2002;;21;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2002;;21;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2004;;19;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2001;;22;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2004;;19;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2001;;22;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2004;;19;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2004;;19;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada - Pagamento por *Empresa Parceira;2004;;19;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2003;;20;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2005;;18;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2005;;18;0;0;Em fase
8;;;;;;;10,0;1;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2005;;18;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada - Pagamento por *Empresa Parceira;2005;;18;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada - Pagamento por *Empresa Parceira;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2004;;19;0;0;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2005;;18;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada - Pagamento por *Empresa Parceira;2002;;21;0;1;Em fase
8;;;;;;;10,0;0;2023;;Masculino;Privada *Parcerias com Bolsa 100%;2004;;19;0;1;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2004;;19;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada *Parcerias com Bolsa 100%;2004;;19;0;0;Em fase
8;;;;;;;10,0;1;2023;;Feminino;Privada - Pagamento por *Empresa Parceira;2005;;18;0;0;Em fase
8;;;;;;;10,0;0;2023;;Feminino;Privada - Pagamento por *Empresa Parceira;2005;;18;0;0;Em fase
0;7,611366667;10,0;8,7;6,3;8,0;5,4;10,0;0;2024;Ametista;Masculino;Pública;2016;5,6;8;1;1;Em fase
0;8,002866667;10,0;9,3;3,8;8,0;7,1;10,0;0;2024;Topázio;Feminino;Pública;2016;7,5;8;1;0;Em fase
0;7,9522;10,0;9,1;3,8;8,0;7,0;10,0;0;2024;Ametista;Masculino;Pública;2016;7,5;8;1;1;Em fase
0;7,156366667;8,0;9,8;3,8;7,0;7,2;5,0;-1;2024;Ametista;Masculino;Pública;2015;6,9;9;1;1;Moderada
0;5,4442;9,0;4,2;3,8;7,5;4,2;5,0;-1;2024;Quartzo;Masculino;Pública;2015;5,0;9;1;1;Moderada
0;8,0822;10,0;10,0;6,3;8,3;7,8;5,0;-1;2024;Topázio;Feminino;Pública;2015;7,5;9;1;0;Moderada
0;8,9597;9,5;10,0;7,5;10,0;9,7;5,0;-1;2024;Topázio;Feminino;Pública;2015;8,1;9;1;0;Moderada
0;7,346677273;9,0;8,6;7,5;7,5;6,3;5,0;-2;2024;Ametista;Masculino;Pública;2014;7,2;10;1;1;Moderada
0;8,152624243;10,0;9,5;6,3;8,5;8,3;5,0;-1;2024;Topázio;Masculino;Pública;2015;7,5;9;1;1;Moderada
0;7,982890909;7,9;9,5;6,3;9,3;7,8;5,0;-1;2024;Ametista;Feminino;Pública;2015;7,5;9;1;0;Moderada
0;8,257957576;9,5;9,5;6,3;9,5;8,1;5,0;-1;2024;Topázio;Feminino;Pública;2015;7,5;9;1;0;Moderada
0;8,03450303;10,0;8,8;6,3;8,8;8,2;5,0;-1;2024;Topázio;Feminino;Pública;2015;7,5;9;1;0;Moderada
0;7,876927273;9,5;8,1;6,3;9,3;7,9;5,0;-1;2024;Ametista;Feminino;Pública;2014;7,5;10;1;0;Moderada
0;8,191290909;8,5;9,3;6,3;9,8;8,3;5,0;-1;2024;Topázio;Masculino;Pública;2015;7,5;9;1;1;Moderada
0;7,583018182;9,0;7,4;7,5;8,5;7,5;5,0;-1;2024;Ametista;Masculino;Pública;2015;7,5;9;1;1;Moderada
0;8,303353846;10,0;9,2;7,5;9,0;8,3;5,0;-2;2024;Topázio;Masculino;Pública;2014;7,5;10;1;1;Moderada
0;8,035957576;10,0;9,0;6,3;8,8;8,0;5,0;-1;2024;Topázio;Feminino;Pública;2014;7,5;10;1;0;Moderada
0;8,380015217;9,0;9,3;2,5;10,0;7,9;10,0;0;2024;Topázio;Feminino;Pública;2016;7,8;8;1;0;Em fase
0;8,057128571;9,5;9,5;2,5;9,8;8,4;5,0;-1;2024;Topázio;Feminino;Pública;2015;8,1;9;1;0;Moderada
0;8,156578882;10,0;8,8;2,5;8,0;8,9;10,0;0;2024;Topázio;Feminino;Pública;2017;7,5;7;1;0;Em fase
0;5,914801967;8,0;5,1;2,5;7,0;4,6;10,0;0;2024;Quartzo;Masculino;Pública;2016;5,3;8;1;1;Em fase
0;7,619650311;10,0;9,3;2,5;7,8;8,2;5,0;-1;2024;Ametista;Feminino;Pública;2016;8,1;8;1;0;Moderada
0;7,920889959;9,0;8,0;2,5;10,0;7,3;10,0;0;2024;Ametista;Feminino;Pública;2017;7,2;7;1;0;Em fase
0;7,217172222;7,0;9,4;7,5;7,8;6,2;5,0;-1;2024;Ametista;Feminino;Pública;2014;5,9;10;1;0;Moderada
0;8,4072;10,0;10,0;7,5;8,8;8,3;5,0;-1;2024;Topázio;Masculino;Pública;2015;7,5;9;1;1;Moderada
0;8,0792;9,5;9,5;7,5;8,3;7,9;5,0;-1;2024;Topázio;Masculino;Pública;2015;7,5;9;1;1;Moderada
0;8,2072;8,5;10,0;7,5;8,5;8,3;5,0;-1;2024;Topázio;Masculino;Pública;2015;7,5;9;1;1;Moderada
0;6,903162121;7,5;4,8;7,5;8,3;7,9;5,0;-1;2024;Agata;Feminino;Pública;2015;7,2;9;1;0;Moderada
0;8,005023232;8,0;9,5;7,5;8,5;8,3;5,0;-1;2024;Topázio;Feminino;Pública;2015;6,9;9;1;0;Moderada
0;8,1942;9,0;10,0;6,9;8,5;8,3;5,0;-1;2024;Topázio;Masculino;Pública;2016;7,5;8;1;1;Moderada
0;7,949366667;9,5;10,0;7,5;7,8;7,6;5,0;-2;2024;Ametista;Masculino;Pública;2014;6,9;10;1;1;Moderada
0;6,395389394;8,0;6,9;2,5;7,5;6,6;5,0;-1;2024;Agata;Masculino;Pública;2015;6,6;9;1;1;Moderada
0;5,783955981;9,0;5,7;2,5;7,8;4,7;5,0;-1;2024;Quartzo;Masculino;Pública;2015;5,0;9;1;1;Moderada
0;8,061745455;10,0;9,5;2,5;7,5;8,3;10,0;0;2024;Topázio;Feminino;Pública;2016;7,5;8;1;0;Em fase
0;7,057422222;9,0;8,4;2,5;6,5;8,3;5,0;-1;2024;Ametista;Feminino;Pública;2015;7,5;9;1;0;Moderada
0;4,668434848;8,5;3,2;2,5;5,5;4,3;5,0;-1;2024;Quartzo;Masculino;Pública;2016;4,7;8;1;1;Moderada
0;7,620247619;9,5;9,8;2,5;9,3;6,8;5,0;-1;2024;Ametista;Masculino;Pública;2016;7,5;8;1;1;Moderada
0;6,315972727;8,5;7,9;2,5;5,3;7,0;5,0;-1;2024;Agata;Feminino;Pública;2016;6,9;8;1;0;Moderada
0;6,853080435;9,5;8,4;2,5;6,5;7,2;5,0;-1;2024;Agata;Feminino;Pública;2015;7,2;9;1;0;Moderada
0;8,4192;9,5;10,0;8,1;8,8;8,3;5,0;-1;2024;Topázio;Feminino;Pública;2016;7,5;8;1;0;Moderada
0;7,577287995;9,5;6,6;7,5;6,8;7,4;10,0;0;2024;Ametista;Masculino;Pública;2016;7,2;8;1;1;Em fase
0;7,069727778;8,5;7,6;7,5;6,5;7,1;5,0;-2;2024;Ametista;Masculino;Pública;2014;7,2;10;1;1;Moderada
0;7,6352;9,5;8,8;7,5;6,0;8,7;5,0;-1;2024;Ametista;Feminino;Pública;2016;7,5;8;1;0;Moderada
0;7,623866667;8,5;8,8;2,5;9,0;8,6;5,0;-1;2024;Ametista;Feminino;Pública;2016;7,5;8;1;0;Moderada
0;5,634533333;9,5;2,9;2,5;7,0;6,0;5,0;-1;2024;Quartzo;Masculino;Pública;2015;7,5;9;1;1;Moderada
0;5,758866667;10,0;5,4;2,5;4,0;5,0;10,0;0;2024;Quartzo;Masculino;Pública;2016;6,3;8;1;1;Em fase
0;8,8352;10,0;10,0;2,5;10,0;9,2;10,0;0;2024;Topázio;Feminino;Pública;2016;7,5;8;1;0;Em fase
0;7,085119935;9,0;8,0;8,1;6,0;6,5;5,0;-2;2024;Ametista;Feminino;Pública;2014;7,8;10;1;0;Moderada
0;6,68522193;8,5;8,7;2,5;4,8;8,1;5,0;-1;2024;Agata;Feminino;Pública;2014;7,8;10;1;0;Moderada
0;8,503033333;9,0;10,0;8,1;9,8;7,9;5,0;-1;2024;Topázio;Feminino;Pública;2016;7,5;8;1;0;Moderada
0;7,665116667;9,0;9,8;2,5;9,3;7,2;5,0;-2;2024;Ametista;Feminino;Pública;2014;7,8;10;1;0;Moderada
0;7,090077193;7,5;7,7;7,5;7,3;6,8;5,0;-1;2024;Ametista;Masculino;Pública;2014;7,5;10;1;1;Moderada
0;7,697103509;9,0;9,5;7,5;7,3;6,9;5,0;-2;2024;Ametista;Feminino;Pública;2014;8,1;10;1;0;Moderada
0;5,657357018;7,9;8,7;2,5;2,8;6,2;5,0;-1;2024;Quartzo;Feminino;Pública;2016;5,9;8;1;0;Moderada
0;7,74949386;9,5;7,7;7,5;8,3;8,2;5,0;-1;2024;Ametista;Feminino;Pública;2015;7,2;9;1;0;Moderada
0;6,594033333;10,0;5,8;6,3;5,5;5,4;10,0;0;2024;Agata;Masculino;Pública;2016;6,3;8;1;1;Em fase
0;6,876997101;10,0;7,4;7,5;6,0;5,9;5,0;-1;2024;Agata;Feminino;Pública;2015;7,5;9;1;0;Moderada
0;8,3792;9,0;9,2;7,5;7,5;8,2;10,0;0;2024;Topázio;Feminino;Pública;2016;7,5;8;1;0;Em fase
0;8,390783333;8,5;9,4;2,5;10,0;8,2;10,0;0;2024;Topázio;Feminino;Pública;2017;7,8;7;1;0;Em fase
0;6,411866667;9,0;9,2;2,5;0,0;8,4;10,0;0;2024;Agata;Masculino;Pública;2016;7,5;8;1;1;Em fase
0;7,5102;10,0;8,3;7,5;6,5;8,3;5,0;-1;2024;Ametista;Masculino;Pública;2015;6,3;9;1;1;Moderada
0;8,015533333;9,5;8,1;7,5;6,3;8,4;10,0;0;2024;Topázio;Masculino;Pública;2016;7,5;8;1;1;Em fase
0;8,2398;7,4;8,5;7,5;9,0;7,4;10,0;0;2024;Topázio;Feminino;Pública;2017;7,5;7;1;0;Em fase
0;8,351066667;6,8;8,3;7,5;9,0;8,5;10,0;0;2024;Topázio;Masculino;Pública;2017;7,5;7;1;1;Em fase
0;7,283820321;8,5;8,7;7,5;6,0;7,5;5,0;-1;2024;Ametista;Feminino;Pública;2016;7,5;8;1;0;Moderada
0;7,59291123;9,0;8,2;7,5;7,8;7,5;5,0;-1;2024;Ametista;Feminino;Pública;2015;7,5;9;1;0;Moderada
0;7,665638503;7,5;7,1;7,5;10,0;7,5;5,0;-1;2024;Ametista;Feminino;Pública;2015;7,5;9;1;0;Moderada
0;5,221205051;7,0;2,8;2,5;6,0;6,7;5,0;-1;2024;Quartzo;Masculino;Pública;2014;6,9;10;1;1;Moderada
0;6,764292246;8,5;8,1;7,5;4,8;6,8;5,0;-1;2024;Agata;Feminino;Pública;2015;7,2;9;1;0;Moderada
0;5,505853162;8,5;7,3;2,5;2,8;6,2;5,0;-2;2024;Quartzo;Feminino;Pública;2014;6,6;10;1;0;Moderada
0;6,472736096;7,0;4,6;7,5;7,0;7,4;5,0;-1;2024;Agata;Masculino;Pública;2015;7,2;9;1;1;Moderada
0;6,587019519;8,0;7,0;7,5;4,8;7,3;5,0;-1;2024;Agata;Masculino;Pública;2015;7,2;9;1;1;Moderada
